filename,label,full_path,session,left_x,left_y,left_z,right_x,right_y,right_z
Session_006/capture_0050.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0050.png,Session_006,-0.05,-0.49,0.16,-0.04,-0.21,-0.05
Session_006/capture_0051.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0051.png,Session_006,-0.06,-0.49,0.16,-0.07,-0.24,-0.01
Session_006/capture_0052.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0052.png,Session_006,-0.07,-0.49,0.17,-0.16,-0.21,0.18
Session_006/capture_0053.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0053.png,Session_006,-0.05,-0.49,0.17,0.0,-0.27,0.11
Session_006/capture_0054.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0054.png,Session_006,-0.05,-0.49,0.16,0.0,-0.27,0.11
Session_006/capture_0055.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0055.png,Session_006,-0.05,-0.49,0.16,-0.2,-0.28,0.22
Session_006/capture_0056.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0056.png,Session_006,-0.05,-0.49,0.17,0.0,-0.24,0.06
Session_006/capture_0057.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0057.png,Session_006,-0.05,-0.49,0.16,-0.01,-0.28,0.08
Session_006/capture_0058.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0058.png,Session_006,-0.05,-0.49,0.17,-0.05,-0.28,0.07
Session_006/capture_0059.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0059.png,Session_006,-0.05,-0.49,0.16,-0.05,-0.22,0.11
Session_006/capture_0060.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0060.png,Session_006,-0.05,-0.49,0.16,-0.01,-0.29,0.07
Session_006/capture_0061.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0061.png,Session_006,-0.05,-0.5,0.17,-0.21,-0.28,0.31
Session_006/capture_0062.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0062.png,Session_006,-0.05,-0.48,0.16,0.0,-0.28,0.05
Session_006/capture_0063.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0063.png,Session_006,-0.05,-0.49,0.16,-0.01,-0.29,0.04
Session_006/capture_0064.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0064.png,Session_006,-0.06,-0.49,0.17,-0.14,-0.28,0.23
Session_006/capture_0065.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0065.png,Session_006,-0.05,-0.49,0.16,0.04,-0.26,0.13
Session_006/capture_0066.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0066.png,Session_006,-0.05,-0.49,0.17,-0.14,-0.24,0.17
Session_006/capture_0067.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0067.png,Session_006,-0.05,-0.49,0.16,0.02,-0.22,0.11
Session_006/capture_0068.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0068.png,Session_006,-0.05,-0.49,0.16,0.04,-0.27,0.1
Session_006/capture_0069.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0069.png,Session_006,-0.05,-0.49,0.16,-0.07,-0.27,0.06
Session_006/capture_0070.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0070.png,Session_006,-0.05,-0.49,0.17,-0.05,-0.21,0.12
Session_006/capture_0071.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0071.png,Session_006,-0.05,-0.48,0.16,0.04,-0.27,0.08
Session_006/capture_0072.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0072.png,Session_006,-0.06,-0.49,0.17,-0.18,-0.27,0.26
Session_006/capture_0073.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0073.png,Session_006,-0.05,-0.48,0.16,0.03,-0.27,0.03
Session_006/capture_0074.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0074.png,Session_006,-0.05,-0.49,0.16,0.04,-0.29,0.05
Session_006/capture_0075.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0075.png,Session_006,-0.06,-0.49,0.17,-0.18,-0.31,0.33
Session_006/capture_0076.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0076.png,Session_006,-0.05,-0.49,0.16,0.03,-0.28,0.1
Session_006/capture_0077.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0077.png,Session_006,-0.05,-0.49,0.16,0.0,-0.29,0.1
Session_006/capture_0078.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0078.png,Session_006,-0.05,-0.49,0.17,-0.04,-0.22,0.11
Session_006/capture_0079.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0079.png,Session_006,-0.05,-0.49,0.16,0.02,-0.28,0.08
Session_006/capture_0080.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0080.png,Session_006,-0.05,-0.49,0.17,-0.11,-0.29,0.1
Session_006/capture_0081.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0081.png,Session_006,-0.05,-0.5,0.17,0.0,-0.25,0.06
Session_006/capture_0082.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0082.png,Session_006,-0.05,-0.49,0.16,0.02,-0.28,0.06
Session_006/capture_0083.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0083.png,Session_006,-0.05,-0.5,0.17,-0.19,-0.28,0.18
Session_006/capture_0084.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0084.png,Session_006,-0.05,-0.5,0.17,0.0,-0.27,0.04
Session_006/capture_0085.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0085.png,Session_006,-0.05,-0.49,0.16,0.02,-0.29,0.04
Session_006/capture_0086.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0086.png,Session_006,-0.06,-0.5,0.18,-0.16,-0.29,0.17
Session_006/capture_0087.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0087.png,Session_006,-0.06,-0.49,0.16,0.08,-0.26,0.11
Session_006/capture_0088.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0088.png,Session_006,-0.06,-0.49,0.17,0.05,-0.28,0.11
Session_006/capture_0089.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0089.png,Session_006,-0.06,-0.49,0.17,-0.1,-0.23,0.18
Session_006/capture_0090.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0090.png,Session_006,-0.06,-0.49,0.17,0.07,-0.27,0.09
Session_006/capture_0091.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0091.png,Session_006,-0.06,-0.49,0.17,-0.04,-0.28,0.08
Session_006/capture_0092.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0092.png,Session_006,-0.06,-0.49,0.17,0.01,-0.25,0.08
Session_006/capture_0093.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0093.png,Session_006,-0.06,-0.49,0.17,0.07,-0.28,0.07
Session_006/capture_0094.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0094.png,Session_006,-0.06,-0.49,0.17,-0.17,-0.26,0.17
Session_006/capture_0095.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0095.png,Session_006,-0.06,-0.49,0.17,0.06,-0.26,0.03
Session_006/capture_0096.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0096.png,Session_006,-0.06,-0.49,0.17,0.07,-0.28,0.05
Session_006/capture_0097.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0097.png,Session_006,-0.07,-0.49,0.17,-0.19,-0.27,0.28
Session_006/capture_0098.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0098.png,Session_006,-0.06,-0.49,0.17,0.08,-0.27,0.11
Session_006/capture_0099.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0099.png,Session_006,-0.05,-0.49,0.17,0.06,-0.28,0.11
Session_006/capture_0100.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0100.png,Session_006,-0.05,-0.49,0.17,0.05,-0.28,0.1
Session_006/capture_0101.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0101.png,Session_006,-0.06,-0.49,0.17,-0.12,-0.24,0.18
Session_006/capture_0102.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0102.png,Session_006,-0.05,-0.49,0.16,0.06,-0.28,0.08
Session_006/capture_0103.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0103.png,Session_006,-0.05,-0.49,0.17,0.03,-0.29,0.08
Session_006/capture_0104.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0104.png,Session_006,-0.05,-0.49,0.17,-0.08,-0.23,0.14
Session_006/capture_0105.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0105.png,Session_006,-0.05,-0.49,0.16,0.06,-0.28,0.07
Session_006/capture_0106.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0106.png,Session_006,-0.05,-0.49,0.16,0.05,-0.29,0.06
Session_006/capture_0107.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0107.png,Session_006,-0.05,-0.48,0.16,-0.09,-0.23,0.16
Session_006/capture_0108.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0108.png,Session_006,-0.05,-0.49,0.16,0.06,-0.29,0.03
Session_006/capture_0109.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0109.png,Session_006,-0.05,-0.49,0.16,0.05,-0.3,0.04
Session_006/capture_0110.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0110.png,Session_006,-0.06,-0.5,0.17,-0.11,-0.27,0.19
Session_006/capture_0111.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0111.png,Session_006,-0.06,-0.48,0.16,0.08,-0.27,0.11
Session_006/capture_0112.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0112.png,Session_006,-0.06,-0.51,0.18,-0.21,-0.27,0.25
Session_006/capture_0113.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0113.png,Session_006,-0.06,-0.49,0.17,0.08,-0.26,0.07
Session_006/capture_0114.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0114.png,Session_006,-0.06,-0.48,0.16,-0.05,-0.28,0.08
Session_006/capture_0115.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0115.png,Session_006,-0.06,-0.5,0.17,0.04,-0.26,0.09
Session_006/capture_0116.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0116.png,Session_006,-0.06,-0.48,0.16,0.05,-0.29,0.06
Session_006/capture_0117.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0117.png,Session_006,-0.06,-0.49,0.16,-0.06,-0.24,0.11
Session_006/capture_0118.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0118.png,Session_006,-0.06,-0.48,0.16,0.07,-0.29,0.03
Session_006/capture_0119.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0119.png,Session_006,-0.07,-0.48,0.16,0.17,0.05,0.03
Session_006/capture_0120.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0120.png,Session_006,-0.06,-0.48,0.16,0.49,-0.2,-0.07
Session_006/capture_0121.png,colocarPila,../capturas/capturas_256x256/capturasVR\Session_006/capture_0121.png,Session_006,-0.06,-0.49,0.16,0.29,-0.18,-0.09
Session_006/capture_0122.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0122.png,Session_006,-0.05,-0.49,0.16,-0.16,-0.18,0.07
Session_006/capture_0123.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0123.png,Session_006,-0.06,-0.49,0.16,-0.06,-0.18,0.06
Session_006/capture_0124.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0124.png,Session_006,-0.05,-0.49,0.15,-0.02,-0.27,0.03
Session_006/capture_0125.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0125.png,Session_006,-0.05,-0.49,0.16,-0.02,-0.27,0.02
Session_006/capture_0126.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0126.png,Session_006,-0.05,-0.49,0.15,0.41,-0.13,-0.04
Session_006/capture_0127.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0127.png,Session_006,-0.05,-0.49,0.15,0.38,-0.24,-0.07
Session_006/capture_0128.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0128.png,Session_006,-0.04,-0.49,0.15,0.33,-0.21,-0.08
Session_006/capture_0129.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0129.png,Session_006,-0.05,-0.49,0.15,0.21,-0.21,-0.05
Session_006/capture_0130.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0130.png,Session_006,-0.04,-0.49,0.15,0.55,-0.24,-0.07
Session_006/capture_0131.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0131.png,Session_006,-0.04,-0.49,0.15,0.23,-0.21,-0.1
Session_006/capture_0132.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0132.png,Session_006,-0.04,-0.49,0.15,0.32,-0.28,-0.08
Session_006/capture_0133.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0133.png,Session_006,-0.04,-0.49,0.15,0.53,-0.26,-0.07
Session_006/capture_0134.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0134.png,Session_006,-0.04,-0.49,0.15,0.31,-0.29,-0.06
Session_006/capture_0135.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0135.png,Session_006,-0.05,-0.49,0.15,0.22,-0.28,0.12
Session_006/capture_0136.png,colocarSoporteSup,../capturas/capturas_256x256/capturasVR\Session_006/capture_0136.png,Session_006,-0.06,-0.49,0.16,-0.07,-0.22,0.07
Session_006/capture_0137.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0137.png,Session_006,-0.06,-0.49,0.16,-0.1,-0.28,0.05
Session_006/capture_0138.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0138.png,Session_006,-0.06,-0.5,0.17,0.0,-0.2,0.09
Session_006/capture_0139.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0139.png,Session_006,-0.05,-0.48,0.15,0.17,-0.21,0.14
Session_006/capture_0140.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0140.png,Session_006,-0.06,-0.49,0.15,-0.06,-0.28,0.04
Session_006/capture_0141.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0141.png,Session_006,-0.06,-0.49,0.16,-0.06,-0.28,0.05
Session_006/capture_0142.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0142.png,Session_006,-0.06,-0.49,0.16,-0.06,-0.29,0.05
Session_006/capture_0143.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0143.png,Session_006,-0.06,-0.49,0.15,0.22,-0.26,0.18
Session_006/capture_0144.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0144.png,Session_006,-0.06,-0.49,0.16,-0.01,-0.26,0.06
Session_006/capture_0145.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0145.png,Session_006,-0.06,-0.49,0.16,-0.02,-0.28,0.05
Session_006/capture_0146.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0146.png,Session_006,-0.06,-0.49,0.16,-0.02,-0.28,0.05
Session_006/capture_0147.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0147.png,Session_006,-0.06,-0.49,0.16,0.21,-0.25,0.16
Session_006/capture_0148.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0148.png,Session_006,-0.06,-0.49,0.16,0.02,-0.27,0.06
Session_006/capture_0149.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0149.png,Session_006,-0.06,-0.49,0.16,0.01,-0.28,0.05
Session_006/capture_0150.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0150.png,Session_006,-0.06,-0.49,0.16,0.06,-0.23,0.1
Session_006/capture_0151.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0151.png,Session_006,-0.06,-0.49,0.15,0.11,-0.15,0.08
Session_006/capture_0152.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0152.png,Session_006,-0.06,-0.49,0.15,0.05,-0.27,0.04
Session_006/capture_0153.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0153.png,Session_006,-0.06,-0.49,0.16,0.05,-0.27,0.05
Session_006/capture_0154.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0154.png,Session_006,-0.06,-0.49,0.16,0.0,-0.32,-0.01
Session_006/capture_0155.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0155.png,Session_006,-0.06,-0.49,0.15,0.03,-0.14,0.04
Session_006/capture_0156.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0156.png,Session_006,-0.07,-0.49,0.15,-0.03,-0.21,0.04
Session_006/capture_0157.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0157.png,Session_006,-0.07,-0.49,0.15,-0.03,-0.22,0.04
Session_006/capture_0158.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0158.png,Session_006,-0.06,-0.49,0.15,0.21,-0.2,0.17
Session_006/capture_0159.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0159.png,Session_006,-0.06,-0.49,0.15,0.04,-0.19,0.08
Session_006/capture_0160.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0160.png,Session_006,-0.07,-0.49,0.16,-0.09,-0.27,0.05
Session_006/capture_0161.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0161.png,Session_006,-0.07,-0.49,0.16,-0.09,-0.28,0.06
Session_006/capture_0162.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0162.png,Session_006,-0.07,-0.48,0.15,0.21,-0.25,0.17
Session_006/capture_0163.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0163.png,Session_006,-0.06,-0.49,0.15,0.14,-0.2,0.12
Session_006/capture_0164.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0164.png,Session_006,-0.07,-0.49,0.16,-0.04,-0.28,0.06
Session_006/capture_0165.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0165.png,Session_006,-0.07,-0.49,0.16,-0.04,-0.28,0.06
Session_006/capture_0166.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0166.png,Session_006,-0.07,-0.49,0.16,0.22,-0.25,0.21
Session_006/capture_0167.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0167.png,Session_006,-0.07,-0.49,0.16,0.0,-0.24,0.06
Session_006/capture_0168.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0168.png,Session_006,-0.07,-0.49,0.16,-0.01,-0.27,0.05
Session_006/capture_0169.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0169.png,Session_006,-0.07,-0.49,0.16,0.0,-0.27,0.05
Session_006/capture_0170.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0170.png,Session_006,-0.07,-0.49,0.16,0.22,-0.27,0.18
Session_006/capture_0171.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0171.png,Session_006,-0.07,-0.49,0.16,0.03,-0.26,0.05
Session_006/capture_0172.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0172.png,Session_006,-0.07,-0.49,0.16,0.03,-0.27,0.05
Session_006/capture_0173.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0173.png,Session_006,-0.07,-0.49,0.16,0.03,-0.26,0.05
Session_006/capture_0174.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0174.png,Session_006,-0.07,-0.49,0.16,0.05,-0.26,0.05
Session_006/capture_0175.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0175.png,Session_006,-0.07,-0.49,0.16,0.03,-0.27,0.05
Session_006/capture_0176.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0176.png,Session_006,-0.07,-0.49,0.16,0.04,-0.27,0.05
Session_006/capture_0177.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0177.png,Session_006,-0.07,-0.49,0.16,0.03,-0.26,0.05
Session_006/capture_0178.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0178.png,Session_006,-0.07,-0.49,0.16,0.03,-0.26,0.05
Session_006/capture_0179.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0179.png,Session_006,-0.07,-0.49,0.16,0.05,-0.18,0.02
Session_006/capture_0180.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0180.png,Session_006,-0.06,-0.49,0.15,0.28,-0.2,-0.08
Session_006/capture_0181.png,colocarNiquel,../capturas/capturas_256x256/capturasVR\Session_006/capture_0181.png,Session_006,-0.05,-0.49,0.15,0.51,-0.23,-0.09
Session_006/capture_0182.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0182.png,Session_006,-0.05,-0.49,0.15,0.25,-0.22,-0.11
Session_006/capture_0183.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0183.png,Session_006,-0.05,-0.49,0.15,0.18,-0.11,0.05
Session_006/capture_0184.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0184.png,Session_006,-0.06,-0.49,0.16,0.02,-0.21,0.28
Session_006/capture_0185.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0185.png,Session_006,-0.06,-0.49,0.15,-0.01,-0.19,0.1
Session_006/capture_0186.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0186.png,Session_006,-0.07,-0.49,0.15,-0.02,-0.22,0.11
Session_006/capture_0187.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0187.png,Session_006,-0.07,-0.49,0.16,-0.02,-0.22,0.11
Session_006/capture_0188.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0188.png,Session_006,-0.07,-0.49,0.16,-0.01,-0.21,0.1
Session_006/capture_0189.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0189.png,Session_006,-0.07,-0.49,0.16,-0.01,-0.21,0.11
Session_006/capture_0190.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0190.png,Session_006,-0.07,-0.49,0.16,-0.01,-0.22,0.09
Session_006/capture_0191.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0191.png,Session_006,-0.07,-0.49,0.16,-0.02,-0.2,0.09
Session_006/capture_0192.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0192.png,Session_006,-0.06,-0.49,0.15,0.0,-0.23,0.09
Session_006/capture_0193.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0193.png,Session_006,-0.06,-0.49,0.15,0.0,-0.21,0.08
Session_006/capture_0194.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0194.png,Session_006,-0.06,-0.49,0.15,0.0,-0.22,0.08
Session_006/capture_0195.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0195.png,Session_006,-0.07,-0.49,0.15,0.0,-0.22,0.07
Session_006/capture_0196.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0196.png,Session_006,-0.07,-0.49,0.15,0.01,-0.21,0.06
Session_006/capture_0197.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0197.png,Session_006,-0.07,-0.49,0.16,0.02,-0.22,0.06
Session_006/capture_0198.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0198.png,Session_006,-0.06,-0.49,0.15,0.02,-0.22,0.08
Session_006/capture_0199.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0199.png,Session_006,-0.06,-0.49,0.15,0.02,-0.2,0.05
Session_006/capture_0200.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0200.png,Session_006,-0.06,-0.49,0.15,0.03,-0.22,0.05
Session_006/capture_0201.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0201.png,Session_006,-0.06,-0.49,0.15,0.02,-0.21,0.05
Session_006/capture_0202.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0202.png,Session_006,-0.06,-0.49,0.15,0.02,-0.22,0.07
Session_006/capture_0203.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0203.png,Session_006,-0.06,-0.49,0.15,0.02,-0.21,0.08
Session_006/capture_0204.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0204.png,Session_006,-0.06,-0.49,0.15,0.02,-0.22,0.09
Session_006/capture_0205.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0205.png,Session_006,-0.06,-0.49,0.15,0.01,-0.22,0.11
Session_006/capture_0206.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0206.png,Session_006,-0.06,-0.49,0.15,0.01,-0.22,0.1
Session_006/capture_0207.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0207.png,Session_006,-0.06,-0.49,0.15,0.03,-0.22,0.1
Session_006/capture_0208.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0208.png,Session_006,-0.06,-0.49,0.15,0.03,-0.21,0.09
Session_006/capture_0209.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0209.png,Session_006,-0.06,-0.49,0.15,0.03,-0.22,0.08
Session_006/capture_0210.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0210.png,Session_006,-0.06,-0.49,0.15,0.03,-0.21,0.06
Session_006/capture_0211.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0211.png,Session_006,-0.06,-0.49,0.15,0.03,-0.21,0.06
Session_006/capture_0212.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0212.png,Session_006,-0.06,-0.49,0.15,0.04,-0.22,0.05
Session_006/capture_0213.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0213.png,Session_006,-0.06,-0.49,0.15,0.05,-0.21,0.04
Session_006/capture_0214.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0214.png,Session_006,-0.06,-0.49,0.15,0.06,-0.22,0.04
Session_006/capture_0215.png,soldar,../capturas/capturas_256x256/capturasVR\Session_006/capture_0215.png,Session_006,-0.06,-0.49,0.15,0.05,-0.21,0.06
